movieId,title,genres,rating_count,popularity_percent_rank,avg_rating,quality_percent_rank,balanced_score,quality_focused_score,popularity_focused_score,balanced_position,quality_focused_position,popularity_focused_position,rank_spread
2439,Affliction (1997),Drama,86,0.2869,3.5291,0.5292,0.408,0.4565,0.3596,1579,1697,2071,492
156,Blue in the Face (1995),Comedy|Drama,86,0.2869,3.5291,0.5292,0.408,0.4565,0.3596,1579,1697,2071,492
1414,Mother (1996),Comedy,97,0.3409,3.4536,0.4749,0.4079,0.4347,0.3811,1580,1782,1982,402
6873,Intolerable Cruelty (2003),Comedy|Romance,128,0.4498,3.3008,0.3657,0.4077,0.3909,0.4245,1581,1950,1827,369
2082,"Mighty Ducks, The (1992)",Children|Comedy,233,0.6588,2.8991,0.1557,0.4073,0.3066,0.5079,1582,2288,1493,795
27821,"Interpreter, The (2005)",Drama|Thriller,108,0.3845,3.3889,0.4288,0.4066,0.4155,0.3978,1583,1847,1925,342
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,241,0.6711,2.8548,0.1416,0.4063,0.3004,0.5122,1584,2318,1476,842
4062,Mystic Pizza (1988),Comedy|Drama|Romance,118,0.4181,3.3432,0.3945,0.4063,0.4016,0.411,1585,1895,1878,310
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,160,0.5333,3.1594,0.279,0.4062,0.3553,0.457,1586,2091,1694,505
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,208,0.6234,2.9712,0.1883,0.4058,0.3188,0.4928,1587,2244,1543,701
836,Chain Reaction (1996),Action|Adventure|Thriller,230,0.6547,2.9,0.1566,0.4057,0.3061,0.5053,1588,2291,1504,787
4349,Catch-22 (1970),Comedy|War,78,0.2423,3.5769,0.5678,0.4051,0.4702,0.34,1589,1636,2142,553
4061,"Man in the Moon, The (1991)",Drama|Romance,78,0.2423,3.5769,0.5678,0.4051,0.4702,0.34,1589,1636,2142,553
3016,Creepshow (1982),Horror,148,0.5035,3.2095,0.3063,0.4049,0.3655,0.4443,1590,2053,1741,463
2598,Pushing Tin (1999),Comedy,203,0.6133,2.9877,0.1965,0.4049,0.3215,0.4883,1590,2231,1563,668
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,83,0.2706,3.5422,0.5389,0.4047,0.4584,0.3511,1591,1684,2107,516
71464,"Serious Man, A (2009)",Comedy|Drama,61,0.1161,3.7213,0.693,0.4046,0.52,0.2892,1592,1429,2348,919
9,Sudden Death (1995),Action,191,0.5935,3.0393,0.2147,0.4041,0.3283,0.4799,1593,2193,1594,600
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,59,0.0948,3.7458,0.7131,0.404,0.5276,0.2803,1594,1402,2389,987
7836,Woodstock (1970),Documentary|Musical,59,0.0948,3.7458,0.7131,0.404,0.5276,0.2803,1594,1402,2389,987
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,131,0.4589,3.2748,0.3487,0.4038,0.3818,0.4258,1595,1982,1819,387
3259,Far and Away (1992),Adventure|Drama|Romance,161,0.5358,3.146,0.2715,0.4036,0.3508,0.4565,1596,2108,1697,512
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,201,0.6105,2.9876,0.1962,0.4033,0.3205,0.4862,1597,2237,1568,669
2861,For Love of the Game (1999),Comedy|Drama,128,0.4498,3.2852,0.3566,0.4032,0.3845,0.4218,1598,1974,1840,376
3244,"Goodbye Girl, The (1977)",Comedy|Romance,88,0.2954,3.5,0.5107,0.403,0.4461,0.3599,1599,1736,2067,468
1100,Days of Thunder (1990),Action|Drama|Romance,258,0.6927,2.7694,0.1124,0.4025,0.2865,0.5186,1600,2368,1441,927
3157,Stuart Little (1999),Children|Comedy|Fantasy,254,0.6871,2.7894,0.1177,0.4024,0.2885,0.5163,1601,2356,1457,899
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,154,0.5169,3.1721,0.2869,0.4019,0.3559,0.4479,1602,2089,1730,487
521,Romeo Is Bleeding (1993),Crime|Thriller,115,0.4109,3.3391,0.3927,0.4018,0.3981,0.4054,1603,1916,1899,313
540,Sliver (1993),Thriller,257,0.6915,2.7685,0.1121,0.4018,0.2859,0.5176,1603,2371,1448,923
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,91,0.3136,3.4725,0.4896,0.4016,0.4368,0.3664,1604,1773,2042,438
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,116,0.4137,3.3362,0.3892,0.4014,0.3965,0.4063,1605,1923,1892,318
4545,Short Circuit (1986),Comedy|Sci-Fi,174,0.5609,3.092,0.242,0.4014,0.3377,0.4652,1605,2163,1649,558
6881,Pieces of April (2003),Comedy|Drama,72,0.1955,3.6181,0.6064,0.401,0.4831,0.3188,1606,1579,2218,639
2867,Fright Night (1985),Comedy|Horror|Thriller,105,0.3754,3.3857,0.4266,0.401,0.4112,0.3907,1606,1863,1944,338
1935,How Green Was My Valley (1941),Drama|Musical|Romance,54,0.0452,3.7963,0.7564,0.4008,0.5431,0.2586,1607,1340,2472,1132
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,61,0.1161,3.7131,0.6855,0.4008,0.5147,0.2869,1607,1458,2360,902
93510,21 Jump Street (2012),Action|Comedy|Crime,59,0.0948,3.7373,0.7065,0.4007,0.523,0.2783,1608,1420,2397,977
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,212,0.6293,2.934,0.172,0.4007,0.3092,0.4921,1608,2280,1550,730
4343,Evolution (2001),Comedy|Sci-Fi,252,0.6833,2.7857,0.1168,0.4,0.2867,0.5133,1609,2366,1471,895
1938,"Lost Weekend, The (1945)",Drama,57,0.0785,3.7544,0.7213,0.3999,0.5284,0.2713,1610,1395,2419,1024
7346,"Girl Next Door, The (2004)",Comedy|Romance,89,0.3007,3.4831,0.4981,0.3994,0.4389,0.3599,1611,1768,2068,457
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,52,0.0229,3.8173,0.7756,0.3992,0.5498,0.2487,1612,1310,2512,1202
193,Showgirls (1995),Drama,352,0.774,2.25,0.0245,0.3992,0.2493,0.5492,1612,2485,1333,1152
550,Threesome (1994),Comedy|Romance,166,0.5471,3.1114,0.2511,0.3991,0.3399,0.4583,1613,2154,1684,541
4054,Save the Last Dance (2001),Drama|Romance,152,0.5119,3.1711,0.2859,0.3989,0.3537,0.4441,1614,2095,1744,481
2111,"Man with Two Brains, The (1983)",Comedy,109,0.3886,3.3624,0.409,0.3988,0.4029,0.3947,1615,1891,1934,319
56587,"Bucket List, The (2007)",Comedy|Drama,91,0.3136,3.467,0.4834,0.3985,0.4324,0.3645,1616,1787,2049,433
2146,St. Elmo's Fire (1985),Drama|Romance,158,0.527,3.1424,0.2699,0.3985,0.347,0.4499,1616,2123,1723,507
2442,Hilary and Jackie (1998),Drama,67,0.1626,3.6493,0.634,0.3983,0.4926,0.304,1617,1543,2286,743
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,111,0.3955,3.3514,0.4008,0.3981,0.3992,0.3971,1618,1909,1927,309
4178,Of Mice and Men (1939),Drama,53,0.0326,3.8019,0.763,0.3978,0.5439,0.2518,1619,1336,2502,1166
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,68,0.1692,3.6397,0.6262,0.3977,0.4891,0.3063,1620,1554,2274,720
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,294,0.731,2.5561,0.0643,0.3977,0.2643,0.531,1620,2433,1401,1032
901,Funny Face (1957),Comedy|Musical,87,0.2928,3.4885,0.5019,0.3974,0.4392,0.3556,1621,1766,2091,470
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,64,0.1387,3.6797,0.656,0.3974,0.5008,0.2939,1622,1515,2330,815
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,110,0.3917,3.3545,0.403,0.3974,0.3996,0.3951,1622,1908,1932,310
1541,Addicted to Love (1997),Comedy|Romance,130,0.4561,3.2577,0.3387,0.3974,0.3739,0.4208,1622,2018,1844,396
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,157,0.5239,3.1433,0.2702,0.397,0.3463,0.4478,1623,2125,1731,502
4069,"Wedding Planner, The (2001)",Comedy|Romance,230,0.6547,2.85,0.1387,0.3967,0.2935,0.4999,1624,2338,1519,819
42004,Transamerica (2005),Adventure|Comedy|Drama,56,0.0675,3.7589,0.7254,0.3964,0.528,0.2648,1625,1399,2452,1053
68073,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",Comedy|Drama,51,0.0107,3.8235,0.7815,0.3961,0.5503,0.2419,1626,1306,2543,1237
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,51,0.0107,3.8235,0.7815,0.3961,0.5503,0.2419,1626,1306,2543,1237
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,59,0.0948,3.7288,0.6974,0.3961,0.5166,0.2756,1627,1449,2405,956
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,199,0.6067,2.9673,0.1852,0.396,0.3116,0.4803,1628,2269,1592,677
49961,Notes on a Scandal (2006),Drama,57,0.0785,3.7456,0.7128,0.3956,0.5225,0.2688,1629,1425,2431,1006
766,I Shot Andy Warhol (1996),Drama,83,0.2706,3.512,0.5198,0.3952,0.445,0.3453,1630,1740,2128,498
1480,Smilla's Sense of Snow (1997),Drama|Thriller,96,0.3362,3.4219,0.4539,0.395,0.4185,0.3715,1631,1835,2021,390
6287,Anger Management (2003),Comedy,207,0.6221,2.9227,0.1673,0.3947,0.3037,0.4857,1632,2301,1572,729
4728,Rat Race (2001),Comedy,180,0.5722,3.0444,0.2172,0.3947,0.3237,0.4657,1633,2224,1647,591
1554,"Pillow Book, The (1996)",Drama|Romance,64,0.1387,3.6719,0.6503,0.3945,0.4969,0.2922,1634,1525,2336,811
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,133,0.4661,3.2293,0.3227,0.3944,0.3657,0.4231,1635,2050,1837,415
76,Screamers (1995),Action|Sci-Fi|Thriller,167,0.5483,3.0868,0.2398,0.3941,0.3324,0.4558,1636,2179,1702,543
2411,Rocky IV (1985),Action|Drama,230,0.6547,2.837,0.1334,0.3941,0.2898,0.4983,1636,2350,1526,824
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,145,0.4959,3.1793,0.2919,0.3939,0.3531,0.4347,1637,2100,1784,463
2976,Bringing Out the Dead (1999),Drama,175,0.5631,3.0571,0.2244,0.3938,0.326,0.4615,1638,2207,1670,569
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,159,0.5308,3.1164,0.2564,0.3936,0.3387,0.4485,1639,2157,1728,518
53318,Cashback (2006),Comedy|Drama|Romance,60,0.1061,3.7083,0.6805,0.3933,0.5082,0.2784,1640,1489,2396,907
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,71,0.1899,3.6056,0.5964,0.3931,0.4744,0.3118,1641,1623,2249,626
6534,Hulk (2003),Action|Adventure|Sci-Fi,256,0.6893,2.7148,0.097,0.3931,0.2747,0.5116,1641,2398,1478,920
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,174,0.5609,3.0575,0.225,0.393,0.3258,0.4601,1642,2211,1675,569
3618,Small Time Crooks (2000),Comedy|Crime,117,0.4153,3.3077,0.3691,0.3922,0.383,0.4014,1643,1978,1916,335
3591,Mr. Mom (1983),Comedy|Drama,146,0.4981,3.1712,0.2863,0.3922,0.3498,0.4346,1644,2114,1785,470
279,My Family (1995),Drama,57,0.0785,3.7368,0.7056,0.392,0.5175,0.2666,1645,1443,2439,996
3521,Mystery Train (1989),Comedy|Drama,57,0.0785,3.7368,0.7056,0.392,0.5175,0.2666,1645,1443,2439,996
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,88,0.2954,3.4716,0.4887,0.392,0.4307,0.3534,1646,1794,2099,453
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,155,0.5191,3.1323,0.2649,0.392,0.3412,0.4429,1646,2147,1748,501
2447,Varsity Blues (1999),Comedy|Drama,148,0.5035,3.1622,0.2803,0.3919,0.3472,0.4365,1647,2121,1782,474
3791,Footloose (1984),Drama,171,0.5562,3.0614,0.2269,0.3916,0.3257,0.4574,1648,2212,1690,564
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,269,0.7059,2.6134,0.0772,0.3916,0.2658,0.5173,1648,2427,1449,978
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,58,0.0873,3.7241,0.6952,0.3912,0.5128,0.2696,1649,1469,2426,957
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,125,0.4416,3.26,0.3409,0.3912,0.3711,0.4114,1649,2032,1876,383
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,51,0.0107,3.8137,0.7712,0.3909,0.543,0.2388,1650,1341,2553,1212
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,68,0.1692,3.625,0.6121,0.3906,0.4792,0.302,1651,1601,2296,695
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,182,0.5766,3.0082,0.2043,0.3905,0.316,0.4649,1652,2257,1653,605
1401,Ghosts of Mississippi (1996),Drama,73,0.2034,3.589,0.5769,0.3901,0.4648,0.3154,1653,1660,2232,579
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,142,0.489,3.1761,0.2897,0.3894,0.3495,0.4292,1654,2117,1807,463
4679,Uncle Buck (1989),Comedy,132,0.4636,3.2197,0.3148,0.3892,0.3594,0.419,1655,2076,1853,421
6538,Swimming Pool (2003),Drama|Mystery|Thriller,75,0.2197,3.5667,0.5581,0.3889,0.4566,0.3212,1656,1696,2214,558
1648,"House of Yes, The (1997)",Comedy|Drama,90,0.3076,3.4444,0.4699,0.3887,0.4212,0.3563,1657,1826,2088,431
248,Houseguest (1994),Comedy,180,0.5722,3.0083,0.2046,0.3884,0.3149,0.4619,1658,2260,1667,602
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,224,0.646,2.8304,0.1303,0.3881,0.285,0.4912,1659,2376,1554,822
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,62,0.1227,3.6774,0.6532,0.3879,0.494,0.2819,1660,1536,2381,845
5325,Dogtown and Z-Boyz (2001),Documentary,51,0.0107,3.8039,0.7652,0.3879,0.5389,0.237,1661,1357,2561,1204
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,79,0.2495,3.5253,0.5257,0.3876,0.4429,0.3324,1662,1753,2173,511
516,Renaissance Man (1994),Comedy|Drama,155,0.5191,3.1161,0.2561,0.3876,0.335,0.4402,1663,2173,1763,510
1187,Passion Fish (1992),Drama,68,0.1692,3.6176,0.6058,0.3875,0.4748,0.3002,1664,1622,2307,685
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,163,0.5402,3.0767,0.2341,0.3872,0.326,0.4484,1665,2208,1729,543
3744,Shaft (2000),Action|Crime|Thriller,196,0.6017,2.9337,0.1717,0.3867,0.3007,0.4727,1666,2316,1618,698
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,137,0.4768,3.1861,0.296,0.3864,0.3502,0.4225,1667,2111,1839,444
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,135,0.4711,3.1963,0.3013,0.3862,0.3523,0.4202,1668,2104,1848,436
3513,Rules of Engagement (2000),Drama|Thriller,116,0.4137,3.2888,0.3584,0.3861,0.375,0.3971,1669,2014,1926,345
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,74,0.2122,3.5676,0.5596,0.3859,0.4554,0.3164,1670,1702,2226,556
4787,Little Man Tate (1991),Drama,64,0.1387,3.6484,0.6328,0.3858,0.4846,0.2869,1671,1573,2361,788
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,270,0.7065,2.5574,0.0647,0.3856,0.2572,0.514,1672,2458,1468,990
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,121,0.4284,3.2645,0.3427,0.3856,0.3685,0.4027,1673,2039,1911,366
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,59,0.0948,3.7034,0.6758,0.3853,0.5015,0.2691,1674,1511,2430,919
2901,Phantasm (1979),Horror|Sci-Fi,111,0.3955,3.3153,0.3748,0.3851,0.381,0.3893,1675,1987,1951,312
3917,Hellraiser (1987),Horror,110,0.3917,3.3182,0.377,0.3843,0.3814,0.3873,1676,1985,1958,309
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,135,0.4711,3.1889,0.2976,0.3843,0.3496,0.4191,1676,2115,1851,439
2702,Summer of Sam (1999),Drama,164,0.5417,3.061,0.2263,0.384,0.3209,0.4471,1677,2234,1734,557
2943,Indochine (1992),Drama|Romance,63,0.1309,3.6508,0.6362,0.3836,0.4846,0.2825,1678,1572,2379,807
5541,Hot Shots! (1991),Action|Comedy|Romance|War,140,0.4837,3.1643,0.2825,0.3831,0.3428,0.4233,1679,2142,1835,463
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,155,0.5191,3.1065,0.247,0.3831,0.3287,0.4375,1679,2191,1776,512
4214,Revenge of the Nerds (1984),Comedy,157,0.5239,3.0924,0.2423,0.3831,0.3268,0.4394,1679,2201,1768,522
1091,Weekend at Bernie's (1989),Comedy,241,0.6711,2.7075,0.0948,0.3829,0.2677,0.4982,1680,2420,1527,893
1627,U Turn (1997),Crime|Drama|Mystery,136,0.4743,3.1765,0.29,0.3821,0.3453,0.419,1681,2128,1852,447
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,52,0.0229,3.7788,0.7411,0.382,0.5256,0.2384,1682,1408,2555,1147
2513,Pet Sematary (1989),Horror,186,0.5844,2.9516,0.1795,0.382,0.301,0.463,1682,2313,1660,653
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,103,0.365,3.3495,0.3986,0.3818,0.3885,0.3751,1683,1962,2008,325
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,283,0.72,2.4346,0.0436,0.3818,0.2465,0.5171,1683,2492,1450,1042
7347,Secret Window (2004),Mystery|Thriller,125,0.4416,3.228,0.3214,0.3815,0.3575,0.4056,1684,2082,1896,398
6157,Daredevil (2003),Action|Crime,250,0.682,2.636,0.08,0.381,0.2606,0.5014,1685,2446,1514,932
4021,Before Night Falls (2000),Drama,57,0.0785,3.7105,0.6827,0.3806,0.5014,0.2597,1686,1512,2468,956
5602,"Ladykillers, The (1955)",Comedy|Crime,50,0.0,3.8,0.7608,0.3804,0.5326,0.2282,1687,1379,2589,1210
33171,Mysterious Skin (2004),Drama|Mystery,50,0.0,3.8,0.7608,0.3804,0.5326,0.2282,1687,1379,2589,1210
6593,Freaky Friday (2003),Children|Comedy|Fantasy,133,0.4661,3.1842,0.2944,0.3803,0.3459,0.4146,1688,2126,1864,438
3111,Places in the Heart (1984),Drama,55,0.0549,3.7364,0.7053,0.3801,0.5102,0.25,1689,1481,2510,1029
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,143,0.4918,3.1399,0.2684,0.3801,0.3354,0.4248,1689,2170,1825,481
20,Money Train (1995),Action|Comedy|Crime|Drama|Thriller,202,0.6124,2.8762,0.1475,0.3799,0.287,0.4729,1690,2364,1617,747
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,89,0.3007,3.427,0.4586,0.3796,0.4112,0.3481,1691,1862,2119,428
5959,Narc (2002),Crime|Drama|Thriller,71,0.1899,3.5775,0.5687,0.3793,0.4551,0.3035,1692,1703,2288,596
60072,Wanted (2008),Action|Thriller,133,0.4661,3.1805,0.2925,0.3793,0.3446,0.414,1692,2135,1866,443
70293,Julie & Julia (2009),Comedy|Drama|Romance,65,0.1478,3.6231,0.6105,0.3792,0.4717,0.2866,1693,1631,2362,731
2718,Drop Dead Gorgeous (1999),Comedy,153,0.5135,3.098,0.2442,0.3788,0.325,0.4327,1694,2215,1791,521
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,242,0.6733,2.6632,0.0844,0.3788,0.2611,0.4966,1694,2443,1533,910
1334,"Blob, The (1958)",Horror|Sci-Fi,144,0.4931,3.1319,0.2646,0.3788,0.3331,0.4245,1695,2177,1826,482
2942,Flashdance (1983),Drama|Romance,176,0.565,2.9801,0.1924,0.3787,0.3042,0.4532,1696,2298,1710,602
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,74,0.2122,3.5473,0.5433,0.3777,0.444,0.3115,1697,1746,2251,554
5316,Enigma (2001),Romance|Thriller,52,0.0229,3.7692,0.7323,0.3776,0.5195,0.2357,1698,1432,2566,1134
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,281,0.7163,2.3861,0.0374,0.3768,0.241,0.5126,1699,2513,1474,1039
56941,P.S. I Love You (2007),Comedy|Drama|Romance,57,0.0785,3.7018,0.6745,0.3765,0.4957,0.2573,1700,1531,2475,944
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,183,0.5788,2.9372,0.1736,0.3762,0.2951,0.4572,1701,2333,1692,641
47999,Jesus Camp (2006),Documentary|Drama,55,0.0549,3.7273,0.6968,0.3759,0.5042,0.2475,1702,1501,2519,1018
407,In the Mouth of Madness (1995),Horror|Thriller,90,0.3076,3.4111,0.4441,0.3759,0.4032,0.3486,1703,1887,2118,415
1974,Friday the 13th (1980),Horror|Mystery|Thriller,192,0.596,2.8984,0.1554,0.3757,0.2876,0.4638,1704,2359,1658,701
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,130,0.4561,3.1846,0.295,0.3755,0.3433,0.4078,1705,2139,1886,434
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,111,0.3955,3.2838,0.3553,0.3754,0.3674,0.3834,1706,2043,1971,337
3102,Jagged Edge (1985),Crime|Romance|Thriller,70,0.1808,3.5786,0.5697,0.3752,0.453,0.2975,1707,1710,2318,611
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,128,0.4498,3.1953,0.2997,0.3748,0.3448,0.4048,1708,2134,1903,426
48696,Little Children (2006),Drama|Romance,59,0.0948,3.678,0.6538,0.3743,0.4861,0.2625,1709,1566,2459,893
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,134,0.4683,3.1604,0.28,0.3741,0.3365,0.4118,1710,2168,1872,458
7317,EuroTrip (2004),Adventure|Comedy,97,0.3409,3.3608,0.4071,0.374,0.3872,0.3607,1711,1969,2062,351
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,162,0.5383,3.0247,0.2097,0.374,0.3083,0.4397,1711,2284,1766,573
2416,Back to School (1986),Comedy,141,0.4862,3.1241,0.2615,0.3738,0.3289,0.4188,1712,2189,1855,477
4866,"Last Castle, The (2001)",Action,73,0.2034,3.5479,0.5439,0.3737,0.4418,0.3056,1713,1757,2278,565
2891,"Happy, Texas (1999)",Comedy,76,0.2272,3.5132,0.5201,0.3737,0.4322,0.3151,1713,1789,2234,521
3861,"Replacements, The (2000)",Comedy,136,0.4743,3.1471,0.2724,0.3734,0.333,0.4137,1714,2178,1867,464
1457,Fools Rush In (1997),Comedy|Drama|Romance,149,0.5066,3.0872,0.2401,0.3734,0.3201,0.4266,1715,2238,1816,523
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,179,0.5703,2.9441,0.1764,0.3734,0.2946,0.4521,1715,2335,1718,620
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,196,0.6017,2.8673,0.145,0.3734,0.282,0.4647,1715,2383,1654,729
95167,Brave (2012),Action|Adventure|Animation|Children,69,0.1748,3.5797,0.5709,0.3729,0.4521,0.2937,1716,1715,2332,617
3565,Where the Heart Is (2000),Comedy|Drama,94,0.3271,3.3777,0.4187,0.3729,0.3912,0.3546,1716,1949,2095,379
171,Jeffrey (1995),Comedy|Drama,72,0.1955,3.5556,0.5499,0.3727,0.4436,0.3019,1717,1747,2297,580
7265,"Dreamers, The (2003)",Drama,53,0.0326,3.7453,0.7125,0.3726,0.5085,0.2366,1718,1487,2563,1076
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,77,0.2338,3.5,0.5107,0.3723,0.4276,0.3169,1719,1809,2223,504
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,84,0.2768,3.4405,0.467,0.3719,0.41,0.3339,1720,1870,2166,446
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,177,0.5675,2.9435,0.1761,0.3718,0.2935,0.4501,1721,2339,1722,618
3760,"Kentucky Fried Movie, The (1977)",Comedy,76,0.2272,3.5066,0.5163,0.3718,0.4296,0.314,1722,1802,2239,517
2642,Superman III (1983),Action|Adventure|Sci-Fi,260,0.6962,2.4635,0.0471,0.3716,0.2418,0.5014,1723,2508,1513,995
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,86,0.2869,3.4244,0.4561,0.3715,0.4053,0.3376,1724,1880,2150,426
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,258,0.6927,2.4748,0.0502,0.3715,0.243,0.5,1724,2504,1518,986
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,50,0.0,3.78,0.7426,0.3713,0.5198,0.2228,1725,1430,2602,1172
2060,BASEketball (1998),Comedy,125,0.4416,3.196,0.3007,0.3712,0.343,0.3993,1726,2141,1920,415
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,66,0.1547,3.5985,0.5869,0.3708,0.4573,0.2844,1727,1692,2370,678
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,77,0.2338,3.4935,0.5072,0.3705,0.4252,0.3159,1728,1814,2229,501
506,Orlando (1992),Drama|Fantasy|Romance,60,0.1061,3.65,0.6343,0.3702,0.4759,0.2646,1729,1618,2453,835
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,72,0.1955,3.5486,0.5446,0.3701,0.4399,0.3003,1730,1764,2306,576
5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,182,0.5766,2.9121,0.1629,0.3697,0.287,0.4525,1731,2363,1716,647
1499,Anaconda (1997),Action|Adventure|Thriller,287,0.7238,2.1202,0.0157,0.3697,0.2281,0.5114,1731,2547,1480,1067
5508,24 Hour Party People (2002),Comedy|Drama|Musical,69,0.1748,3.5725,0.5643,0.3696,0.4475,0.2917,1732,1728,2338,610
3968,Bedazzled (2000),Comedy,199,0.6067,2.8342,0.1318,0.3693,0.2743,0.4642,1733,2401,1656,745
6890,Elephant (2003),Drama,86,0.2869,3.4186,0.4513,0.3691,0.402,0.3362,1734,1894,2156,422
3258,Death Becomes Her (1992),Comedy|Fantasy,164,0.5417,2.9848,0.1952,0.3685,0.2992,0.4378,1735,2324,1774,589
2072,"'burbs, The (1989)",Comedy,158,0.527,3.0253,0.21,0.3685,0.3051,0.4319,1736,2295,1796,559
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,153,0.5135,3.0523,0.2225,0.368,0.3098,0.4262,1737,2276,1817,539
1388,Jaws 2 (1978),Horror|Thriller,236,0.6642,2.5869,0.0716,0.3679,0.2493,0.4864,1738,2484,1567,917
5881,Solaris (2002),Drama|Romance|Sci-Fi,157,0.5239,3.0287,0.2116,0.3677,0.3052,0.4302,1739,2294,1802,555
